,Unnamed: 0,Character,Gender,Alive?,Title,Forename,Surname,Old Surname,Alias,Character_clean
1638,1872,paezhar zo myraq,M,A,,paezhar,zo myraq,,little pigeon,paezhar zo myraq
1639,469,palla,F,A,,palla,,,the kennel girl,palla
1640,626,parmen crane,M,A,Ser,parmen,crane,,the purple,parmen crane
1641,1906,parquello vaelaros,M,A,,parquello,vaelaros,,,parquello vaelaros
1642,433,patchface,M,A,,patchface,,,,patchface
1643,305,pate,M,A,,pate,,,of the night's watch,pate
1644,844,pate,M,D,Ser,pate,,,"of the blue fork, of sevenstreams",pate
1645,962,pate,M,D,,pate,,,old pate,pate
1646,1056,pate,M,D,,pate,,,of mory,pate
1647,1057,pate,M,D,,pate,,,of lancewood,pate
1648,1058,pate,M,D,,pate,,,of shermer's grove,pate
1649,1171,pate,M,D,,pate,,,spotted pate of maidenpool,pate
1650,1324,pate,M,D,,pate,,,novice of oldtown,pate
1651,1541,pate,M,A,,pate,,,the whipping boy,pate
1652,1630,pate,M,A,,pate,,,orphan,pate
1653,2131,pate,M,H,,pate,,,steely pate,pate
1654,2169,pate,M,H,,pate,,,pinchbottom pate,pate
1655,2188,pate,M,H,,pate,,,of standfast,pate
1656,1972,patrek,M,D,Ser,patrek,,,of king's mountain,patrek
1657,154,patrek mallister,M,A,,patrek,mallister,,,patrek mallister
1658,790,patrek vance,M,A,,patrek,vance,,,patrek vance
1659,900,paul,M,D,,paul,,,small paul,paul
1660,383,paxter redwyne,M,A,Lord,paxter,redwyne,,,paxter redwyne
1661,2127,pearse caron,M,H,Lord,pearse,caron,,,pearse caron
1662,978,pello,M,A,,pello,,,"of tyrosh, greenbeard",pello
1663,1910,penny,F,A,,penny,,,,penny
1664,2249,penrose,F,H,Lady,?,penrose,,,penrose
1665,2374,perkin,M,H,Ser,perkin,,,the flea,perkin
1666,1976,perkin follard,M,A,Ser,perkin,follard,,,perkin follard
1667,775,perra frey,F,D,Lady,perra,frey,royce,,perra frey
1668,783,perra frey,F,A,,perra,frey,,daughter of petyr,perra frey
1669,807,perriane haigh,F,A,,perriane,haigh,frey,,perriane haigh
1670,1276,perros blackmont,M,A,,perros,blackmont,,,perros blackmont
1671,2353,perryn,M,H,Lord,?,perryn,,,perryn
1672,300,perwyn frey,M,A,Ser,perwyn,frey,,,perwyn frey
1673,2195,perwyn osgrey,M,H,Lord,perwyn,osgrey,,the proud,perwyn osgrey
1674,1191,peter plumm,M,A,,peter,plumm,,,peter plumm
1675,75,petyr baelish,M,A,Lord,petyr,baelish,,littlefinger,petyr baelish
1676,781,petyr frey,M,D,,petyr,frey,,petyr pimple,petyr frey
1677,697,philip foote,M,A,Ser,philip,foote,,,philip foote
1678,1261,philip plumm,M,A,Lord,philip,plumm,,,philip plumm
1679,610,pia,F,A,,pia,,,pretty pia,pia
1680,2394,piper,M,H,Lord,?,piper,,of the blacks,piper
1681,2132,plummer,M,H,,plummer,,,,plummer
1682,314,podrick payne,M,U,,podrick,payne,,,podrick payne
1683,995,porridge,M,A,,?,,,porridge,porridge
1684,129,porther,M,D,,porther,,,,porther
1685,1543,portifer woodwright,M,A,Ser,portifer,woodwright,,,portifer woodwright
1686,647,poul pemford,M,D,,poul,pemford,,,poul pemford
1687,537,poxy tym,M,D,,poxy tym,,,,poxy tym
1688,472,praed,M,D,,praed,,,,praed
1689,1123,prendahl na ghezn,M,D,,prendahl,na ghezn,,,prendahl na ghezn
1690,253,preston greenfield,M,D,Ser,preston,greenfield,,,preston greenfield
1691,1364,puckens,M,A,,puckens,,,,puckens
1692,2232,pudding,M,H,,pudding,,,,pudding
1693,1107,puddingfoot,M,A,,puddingfoot,,,,puddingfoot
1694,520,pyat pree,M,U,,pyat,pree,,,pyat pree
1695,1238,pyg,M,D,,pyg,,,,pyg
1696,2115,pykewood peake,M,A,,pykewood,peake,,,pykewood peake
1697,1981,pynto,M,A,,pynto,,,,pynto
1698,110,pypar,M,A,,pypar,,,pyp,pypar
1699,1760,pytho malanon,M,A,,pytho,malanon,,,pytho malanon
1700,592,qarl,M,A,,qarl,,,the maid,qarl
1701,1491,qarl,M,A,,qarl,,,the thrall,qarl
1702,2432,qarl correy,M,H,Ser,qarl,correy,,,qarl correy
1703,1891,qarl kenning,M,A,,qarl,kenning,,queer qarl kenning,qarl kenning
1704,1892,qarl quickaxe,M,A,,qarl,quickaxe,,,qarl quickaxe
1705,1081,qarlton chelsted,M,D,Lord,qarlton,chelsted,,,qarlton chelsted
1706,2108,qarro volentin,M,A,,qarro,volentin,,,qarro volentin
1707,1839,qavo nogarys,M,A,,qavo,nogarys,,,qavo nogarys
1708,1842,qezza,F,A,,qezza,,,,qezza
1709,398,qhored hoare,M,D,King,qhored,hoare,,,qhored hoare
1710,143,qhorin,M,D,,qhorin,,,halfhand,qhorin
1711,84,qotho,M,D,,qotho,,,,qotho
1712,522,quaithe,F,A,,quaithe,,,of the shadow,quaithe
1713,279,quaro,M,D,,quaro,,,,quaro
1714,1689,quellon botley,M,A,,quellon,botley,,,quellon botley
1715,1342,quellon greyjoy,M,D,Lord,quellon,greyjoy,,,quellon greyjoy
1716,1488,quellon humble,M,A,,quellon,humble,,,quellon humble
1717,1614,quence,M,A,,quence,,,,quence
1718,1227,quenn,M,U,,quenn,,,,quenn
1719,209,quent,M,U,,quent,,,,quent
1720,322,quenten banefort,M,A,Lord,quenten,banefort,,,quenten banefort
1721,1297,quentin tyrell,M,A,Ser,quentin,tyrell,,,quentin tyrell
1722,1678,quenton greyjoy,M,D,,quenton,greyjoy,,,quenton greyjoy
1723,1888,quenton greyjoy,M,D,,quenton,greyjoy,,cousin of asha,quenton greyjoy
1724,1388,quenton hightower,M,D,Lord,quenton,hightower,,,quenton hightower
1725,2218,quentyn ball,M,H,Ser,quentyn,ball,,fireball,quentyn ball
1726,2130,quentyn blackwood,M,H,Lord,quentyn,blackwood,,,quentyn blackwood
1727,413,quentyn martell,M,D,Prince,quentyn,martell,,,quentyn martell
1728,2087,quentyn qorgyle,M,A,Lord,quentyn,qorgyle,,,quentyn qorgyle
1729,2220,quickfinger,M,H,,?,,,quickfinger,quickfinger
1730,1596,quill,M,A,,quill,,,,quill
1731,1570,quincy cox,M,A,Ser,quincy,cox,,,quincy cox
1732,1115,quort,M,D,,quort,,,,quort
1733,694,qyburn,M,A,,qyburn,,,,qyburn
1734,532,qyle,M,D,,qyle,,,,qyle
1735,2231,rafe,M,H,,rafe,,,,rafe
1736,600,rafford,M,D,,rafford,,,raff the sweetling,rafford
1737,1564,ragnor pyke,M,A,,ragnor,pyke,,,ragnor pyke
1738,712,ragwyle,M,U,,ragwyle,,,,ragwyle
1739,280,rakharo,M,A,,rakharo,,,,rakharo
1740,1480,ralf,M,A,,ralf,,,the limper,ralf
1741,1489,ralf,M,A,,ralf,,,the shepherd,ralf
1742,1490,ralf,M,A,,ralf,,,of lordsport,ralf
1743,1479,ralf kenning,M,D,,ralf,kenning,,,ralf kenning
1744,1478,ralf stonehouse,M,A,,ralf,stonehouse,,red ralf stonehouse,ralf stonehouse
1745,1185,ralph buckler,M,A,Lord,ralph,buckler,,,ralph buckler
1746,710,ramsay snow,M,A,,ramsay,snow,,the bastard of bolton,ramsay snow
1747,142,randyll tarly,M,A,Lord,randyll,tarly,,,randyll tarly
1748,139,rast,M,D,,rast,,,,rast
1749,659,rattleshirt,M,D,,rattleshirt,,,,rattleshirt
1750,992,ravella smallwood,F,A,Lady,ravella,smallwood,swann,,ravella smallwood
1751,1136,raymar royce,M,D,Lord,raymar,royce,,,raymar royce
1752,1508,raymond nayland,M,A,Ser,raymond,nayland,,,raymond nayland
1753,100,raymun darry,M,D,Lord,raymun,darry,,,raymun darry
1754,2144,raymun fossoway,M,H,,raymun,fossoway,,,raymun fossoway
1755,581,raymun redbeard,M,D,King,raymun,redbeard,,,raymun redbeard
1756,2034,raymund connington,M,A,,raymund,connington,,,raymund connington
1757,851,raymund frey,M,A,Ser,raymund,frey,,,raymund frey
1758,1300,raymund tyrell,M,A,,raymund,tyrell,,,raymund tyrell
1759,966,raynald westerling,M,D,Ser,raynald,westerling,,,raynald westerling
1760,1585,raynard ruttiger,M,A,Ser,raynard,ruttiger,,,raynard ruttiger
1761,2227,redtusk,M,H,Ser,redtusk,,,redtusk,redtusk
1762,486,redwyn,M,D,,redwyn,,,,redwyn
1763,324,regenard estren,M,A,Lord,regenard,estren,,,regenard estren
1764,2075,renfred rykker,M,A,Lord,renfred,rykker,,,renfred rykker
1765,74,renly baratheon,M,D,,renly,baratheon,,,renly baratheon
1766,759,renly norcross,M,A,,renly,norcross,,,renly norcross
1767,1389,rennifer longwaters,M,A,,rennifer,longwaters,,,rennifer longwaters
1768,530,rey,M,U,,rey,,,,rey
1769,2197,reynard webber,M,H,Lord,reynard,webber,,,reynard webber
1770,2357,reyne,M,H,Lord,?,reyne,,of the greens,reyne
1771,481,reysen,M,D,,reysen,,,,reysen
1772,1753,reznak mo reznak,M,A,,reznak,mo reznak,,,reznak mo reznak
1773,2200,rhae targaryen,F,H,Princess,rhae,targaryen,,,rhae targaryen
1774,802,rhaegar frey,M,D,,rhaegar,frey,,son of aenys,rhaegar frey
1775,36,rhaegar targaryen,M,D,Prince,rhaegar,targaryen,,,rhaegar targaryen
1776,2146,rhaegel targaryen,M,H,Prince,rhaegel,targaryen,,,rhaegel targaryen
1777,430,rhaella targaryen,F,D,Queen,rhaella,targaryen,,wife of aerys ii,rhaella targaryen
1778,2317,rhaena targaryen,F,H,Princess,rhaena,targaryen,,the black bride,rhaena targaryen
1779,2322,rhaena targaryen,F,H,Lady,rhaena,targaryen,,rhaena of pentos,rhaena targaryen
1780,426,rhaenyra targaryen,F,D,,rhaenyra,targaryen,,,rhaenyra targaryen
1781,299,rhaenys targaryen,F,D,Princess,rhaenys,targaryen,,rhaegar's daughter,rhaenys targaryen
1782,421,rhaenys targaryen,F,D,,rhaenys,targaryen,,wife of aegon i,rhaenys targaryen
1783,2291,rhaenys velaryon,F,H,Princess,rhaenys,velaryon,targaryen,"daughter of aemon, the queen who never was",rhaenys velaryon
1784,754,rhea hightower,F,A,Lady,rhea,hightower,florent,,rhea hightower
1785,2409,rhea royce,F,H,Lady,rhea,royce,,bronze bitch,rhea royce
1786,1736,rhialta vance,F,A,,rhialta,vance,,,rhialta vance
1787,1709,rhonda hightower,F,A,,rhonda,hightower,rowan,,rhonda hightower
1788,1359,ricasso,M,A,,ricasso,,,,ricasso
1789,1451,richard farrow,M,D,Ser,richard,farrow,,,richard farrow
1790,1672,richard horpe,M,A,Ser,richard,horpe,,,richard horpe
1791,942,richard lonmouth,M,D,Ser,richard,lonmouth,,,richard lonmouth
1792,2078,richard morrigen,M,A,Ser,richard,morrigen,,,richard morrigen
1793,2391,richard rodden,M,H,,richard,rodden,,,richard rodden
1794,269,rickard karstark,M,D,Lord,rickard,karstark,,,rickard karstark
1795,2095,rickard liddle,M,A,,rickard,liddle,,little liddle,rickard liddle
1796,1835,rickard ryswell,M,A,,rickard,ryswell,,,rickard ryswell
1797,47,rickard stark,M,D,Lord,rickard,stark,,,rickard stark
1798,332,rickard stark,M,D,King,rickard,stark,,,rickard stark
1799,2280,rickard thorne,M,H,Ser,rickard,thorne,,,rickard thorne
1800,1301,rickard tyrell,M,A,,rickard,tyrell,,,rickard tyrell
1801,833,rickard wylde,M,A,,rickard,wylde,,,rickard wylde
1802,15,rickon stark,M,A,,rickon,stark,,,rickon stark
1803,2255,risley,M,H,Lord,?,risley,,,risley
1804,2189,rob,M,H,,rob,,,big rob,rob
1805,165,robar royce,M,D,Ser,robar,royce,,,robar royce
1806,2222,robb reyne,M,H,Ser,robb,reyne,,,robb reyne
1807,2349,robb rivers,M,H,,robb,rivers,,red robb rivers/bowman of raventree,robb rivers
1808,6,robb stark,M,D,,robb,stark,,,robb stark
1809,26,robert arryn,M,A,,robert,arryn,,sweetrobin,robert arryn
1810,2153,robert ashford,M,H,,robert,ashford,,,robert ashford
1811,10,robert baratheon,M,D,King,robert,baratheon,,,robert baratheon
1812,1991,robert blackwood,M,D,,robert,blackwood,,,robert blackwood
1813,748,robert brax,M,D,Ser,robert,brax,,brother of flement,robert brax
1814,873,robert brax,M,A,,robert,brax,,son of flement,robert brax
1815,1471,robert flowers,M,D,Ser,robert,flowers,,red robert flowers,robert flowers
1816,804,robert frey,M,A,,robert,frey,,son of rhaegar frey,robert frey
1817,853,robert frey,M,A,,robert,frey,,son of raymund,robert frey
1818,1283,robert paege,M,A,Ser,robert,paege,,,robert paege
1819,2367,robert quince,M,H,Ser,robert,quince,,,robert quince
1820,1211,robert stone,M,U,Ser,robert,stone,,,robert stone
1821,2050,robert strong,M,U,Ser,robert,strong,,,robert strong
1822,275,robett glover,M,A,,robett,glover,,,robett glover
1823,1547,robin,M,D,,robin,,,brother of meribald,robin
1824,2166,robin,M,H,,robin,,,black robin,robin
1825,2382,robin,F,H,,robin,,,of flea bottom,robin
1826,274,robin flint,M,D,Lord,robin,flint,,,robin flint
1827,1348,robin greyjoy,M,D,,robin,greyjoy,,,robin greyjoy
1828,1397,robin hollard,M,D,,robin,hollard,,,robin hollard
1829,1460,robin moreland,M,A,Lord,robin,moreland,,,robin moreland
1830,1961,robin peasebury,M,A,Lord,robin,peasebury,,,robin peasebury
1831,1510,robin potter,M,A,,robin,potter,,,robin potter
1832,374,robin ryger,M,A,,robin,ryger,,,robin ryger
1833,2162,robyn rhysling,M,H,Ser,robyn,rhysling,,,robyn rhysling
1834,2304,roderick dustin,M,H,Lord,roderick,dustin,,roddy the ruin,roderick dustin
1835,14,rodrik cassel,M,D,Ser,rodrik,cassel,,,rodrik cassel
1836,1430,rodrik freeborn,M,A,,rodrik,freeborn,,,rodrik freeborn
1837,401,rodrik greyjoy,M,D,,rodrik,greyjoy,,,rodrik greyjoy
1838,765,rodrik harlaw,M,A,Lord,rodrik,harlaw,,the reader,rodrik harlaw
1839,1178,rodrik ryswell,M,A,Lord,rodrik,ryswell,,,rodrik ryswell
1840,2007,rodrik sparr,M,A,,rodrik,sparr,,the vole,rodrik sparr
1841,336,rodrik stark,M,D,King,rodrik,stark,,,rodrik stark
1842,718,rodwell stark,M,D,Lord,rodwell,stark,,,rodwell stark
1843,2194,roger,M,H,,roger,,,of pennytree,roger
1844,2388,roger corne,M,H,Ser,roger,corne,,,roger corne
1845,1557,roger hogg,M,A,Ser,roger,hogg,,,roger hogg
1846,1834,roger ryswell,M,A,,roger,ryswell,,,roger ryswell
1847,1592,roggo,M,A,,roggo,,,red roggo,roggo
1848,1900,roggon,M,A,,roggon,,,rustbeard,roggon
1849,2170,rohanne webber,F,H,Lady,rohanne,webber,,the red widow,rohanne webber
1850,290,roland crakehall,M,A,Lord,roland,crakehall,,,roland crakehall
1851,2139,roland crakehall,M,H,Ser,roland,crakehall,,of the kingsguard,roland crakehall
1852,1519,rolder,M,A,,rolder,,,,rolder
1853,596,rolfe,M,A,,rolfe,,,,rolfe
1854,707,rolfe,M,D,,rolfe,,,red rolfe,rolfe
1855,1899,rolfe,M,D,,rolfe,,,the dwarf,rolfe
1856,968,rollam westerling,M,A,,rollam,westerling,,,rollam westerling
1857,1472,rolland darklyn,M,D,Ser,rolland,darklyn,,,rolland darklyn
1858,1696,rolland longthorpe,M,A,Lord,rolland,longthorpe,,,rolland longthorpe
1859,1195,rolland storm,M,U,Ser,rolland,storm,,the bastard of nightsong,rolland storm
1860,2213,rolland uffering,M,H,Ser,rolland,uffering,,,rolland uffering
1861,1036,rolley of sisterton,M,D,,rolley,of sisterton,,,rolley of sisterton
1862,1775,rolly duckfield,M,A,Ser,rolly,duckfield,,duck,rolly duckfield
1863,965,rolph spicer,M,A,Ser,rolph,spicer,,,rolph spicer
1864,1485,romny weaver,M,A,,romny,weaver,,,romny weaver
1865,2033,ronald connington,M,D,Ser,ronald,connington,,,ronald connington
1866,2036,ronald storm,M,A,,ronald,storm,,,ronald storm
1867,1279,ronald vance,M,A,Ser,ronald,vance,,the bad,ronald vance
1868,895,ronel rivers,M,A,,ronel,rivers,,,ronel rivers
1869,1407,ronnel arryn,M,D,,ronnel,arryn,,,ronnel arryn
1870,1029,ronnel harclay,M,U,,ronnel,harclay,,,ronnel harclay
1871,1142,ronnel stout,M,A,,ronnel,stout,,,ronnel stout
1872,563,ronnet connington,M,A,Ser,ronnet,connington,,red ronnet,ronnet connington
1873,2045,rook,M,A,,rook,,,,rook
1874,1322,roone,M,A,,roone,,,,roone
1875,188,roose bolton,M,A,Lord,roose,bolton,,,roose bolton
1876,1928,roose ryswell,M,A,,roose,ryswell,,,roose ryswell
1877,1138,roote,M,U,Lord,?,roote,,,roote
1878,479,rorge,M,D,,rorge,,,,rorge
1879,1154,roro uhoris,M,D,,roro,uhoris,,blind bastard,roro uhoris
1880,1837,rory,M,A,,rory,,,,rory
1881,1499,roryn drumm,M,A,,roryn,drumm,,the reaver,roryn drumm
1882,1520,rosamund lannister,F,A,,rosamund,lannister,,,rosamund lannister
1883,1323,rosey,F,A,,rosey,,,,rosey
1884,884,roslin frey,F,A,,roslin,frey,,,roslin frey
1885,555,rossart,M,A,Lord,rossart,,,,rossart
1886,1955,rowan,F,D,,rowan,,,,rowan
1887,368,rowena arryn,F,D,Lady,rowena,arryn,,,rowena arryn
1888,2156,royce,M,H,Lord,?,royce,,at ashford,royce
1889,1698,royce coldwater,M,A,Lord,royce,coldwater,,,royce coldwater
1890,306,rudge,M,U,,rudge,,,,rudge
1891,1393,rufus leek,M,A,Ser,rufus,leek,,,rufus leek
1892,1366,rugen,M,U,,rugen,,,,rugen
1893,1750,runceford redwyne,M,D,Lord,runceford,redwyne,,,runceford redwyne
1894,622,rupert brax,M,D,Ser,rupert,brax,,,rupert brax
1895,1506,rupert crabb,M,D,,rupert,crabb,,,rupert crabb
1896,1340,rus,M,A,,rus,,,,rus
1897,2106,russ barleycorn,M,A,,russ,barleycorn,,,russ barleycorn
1898,1561,russell merryweather,M,A,,russell,merryweather,,,russell merryweather
1899,1773,rusty flowers,M,A,,rusty,flowers,,,rusty flowers
1900,755,ryam florent,M,D,Ser,ryam,florent,,,ryam florent
1901,63,ryam redwyne,M,D,Ser,ryam,redwyne,,,ryam redwyne
1902,763,rycherd crane,M,A,Ser,rycherd,crane,,,rycherd crane
1903,825,ryella frey,F,A,,ryella,frey,royce,,ryella frey
1904,826,ryella frey,F,A,,ryella,frey,,daughter of arwood,ryella frey
1905,301,ryger rivers,M,U,,ryger,rivers,,,ryger rivers
1906,930,ryk,M,A,,ryk,,,longspear ryk,ryk
1907,762,rylene crane,F,A,,rylene,crane,florent,,rylene crane
1908,1137,ryles,M,D,,ryles,,,,ryles
1909,1800,rylona rhee,F,D,,rylona,rhee,,,rylona rhee
1910,777,ryman frey,M,D,Ser,ryman,frey,,,ryman frey
1911,590,rymolf stormdrunk,M,A,,rymolf,stormdrunk,,,rymolf stormdrunk
1912,643,rymund,M,A,,rymund,,,the rhymer,rymund
1913,1053,ryn,M,D,,ryn,,,anvil ryn,ryn
1914,1087,ryon allyrion,M,A,Ser,ryon,allyrion,,,ryon allyrion
1915,1600,s'vrone,F,A,,s'vrone,,,,s'vrone
1916,606,saathos,M,F,,saathos,,,the wise,saathos
1917,2406,saera targaryen,F,H,Princess,saera,targaryen,,,saera targaryen
1918,441,salladhor saan,M,A,,salladhor,saan,,,salladhor saan
1919,864,sallei frey,F,A,,sallei,frey,paege,,sallei frey
1920,1124,sallor,M,D,,sallor,,,the bald,sallor
1921,535,salloreon,M,U,,salloreon,,,master armorer,salloreon
1922,2171,sam stoops,M,H,,sam,stoops,,old sam stoops,sam stoops
1923,1188,samwell spicer,M,A,,samwell,spicer,,,samwell spicer
1924,1406,samwell stone,M,A,,samwell,stone,,strong sam stone,samwell stone
1925,141,samwell tarly,M,A,,samwell,tarly,,,samwell tarly
1926,44,sandor clegane,M,U,,sandor,clegane,,the hound,sandor clegane
1927,849,sandor frey,M,A,,sandor,frey,,,sandor frey
1928,20,sansa stark,F,A,,sansa,stark,,,sansa stark
1929,1271,sarella sand,F,A,,sarella,sand,,,sarella sand
1930,1690,sargon botley,M,A,,sargon,botley,,,sargon botley
1931,856,sarra frey,F,A,,sarra,frey,,,sarra frey
1932,877,sarya frey,F,D,Lady,sarya,frey,whent,,sarya frey
1933,1156,satin,M,A,,satin,,,,satin
1934,511,sawane botley,M,D,Lord,sawane,botley,,,sawane botley
1935,913,sawwood,M,U,,sawwood,,,,sawwood
1936,1936,scales,?,A,,scales,,,,scales
1937,2011,scar,M,U,,scar,,,,scar
1938,1181,scarb,M,D,,scarb,,,,scarb
1939,2081,sebastion errol,M,A,Lord,sebastion,errol,,,sebastion errol
1940,984,sebaston farman,M,A,Lord,sebaston,farman,,,sebaston farman
1941,1144,sedgekins,M,A,,sedgekins,,,,sedgekins
1942,1265,selmond stackspear,M,A,Lord,selmond,stackspear,,,selmond stackspear
1943,565,selwyn tarth,M,A,Lord,selwyn,tarth,,the evenstar,selwyn tarth
1944,200,selyse baratheon,F,A,Lady,selyse,baratheon,florent,,selyse baratheon
1945,1362,senelle,F,D,,senelle,,,,senelle
1946,1656,septa aglantine,F,A,Septa,aglantine,,,,septa aglantine
1947,1225,septa donyse,F,A,Septa,donyse,,,,septa donyse
1948,1440,septa eglantine,F,A,Septa,eglantine,,,,septa eglantine
1949,1781,septa lemore,F,A,Septa,lemore,,,,septa lemore
1950,1657,septa melicent,F,A,Septa,melicent,,,,septa melicent
1951,1655,septa moelle,F,A,Septa,moelle,,,,septa moelle
1952,58,septa mordane,F,D,Septa,mordane,,,,septa mordane
1953,923,septa nysterica,F,A,Septa,nysterica,,,,septa nysterica
1954,1399,septa roelle,F,U,Septa,roelle,,,,septa roelle
1955,1660,septa scolera,F,A,Septa,scolera,,,,septa scolera
1956,1659,septa unella,F,A,Septa,unella,,,,septa unella
1957,499,septon barre,M,U,Septon,barre,,,,septon barre
1958,1151,septon barth,M,D,Septon,barth,,,,septon barth
1959,1576,septon bennet,M,D,Septon,bennet,,,,septon bennet
1960,256,septon cellador,M,A,Septon,cellador,,,,septon cellador
1961,1113,septon cellador,M,A,Septon,cellador,,,,septon cellador
1962,77,septon chayle,M,D,Septon,chayle,,,,septon chayle
1963,2289,septon eustace,M,H,Septon,eustace,,,,septon eustace
1964,1376,septon jorquen,M,D,Septon,jorquen,,,,septon jorquen
1965,821,septon luceon,M,A,Septon,luceon,,frey,,septon luceon
1966,1538,septon lucos,M,A,Septon,lucos,,,,septon lucos
1967,1545,septon meribald,M,A,Septon,meribald,,,,septon meribald
1968,1146,septon murmison,M,D,Septon,murmison,,,,septon murmison
1969,1476,septon ollidor,M,A,Septon,ollidor,,,,septon ollidor
1970,625,septon osmynd,M,D,Septon,osmynd,,,,septon osmynd
1971,1474,septon raynard,M,A,Septon,raynard,,,,septon raynard
1972,2207,septon sefton,M,H,Septon,sefton,,,,septon sefton
1973,1475,septon torbert,M,A,Septon,torbert,,,,septon torbert
1974,693,septon utt,M,D,Septon,utt,,,,septon utt
1975,1394,serala,F,D,Lady,serala,,,of myr,serala
1976,1763,serra,F,D,,serra,,,wife of illyrio,serra
1977,855,serra frey,F,A,,serra,frey,,,serra frey
1978,317,serrett,M,U,Lord,?,serrett,,,serrett
1979,62,serwyn,M,D,Ser,serwyn,,,of the mirror shield,serwyn
1980,561,shadd,M,U,,shadd,,,,shadd
1981,1372,shadrich,M,A,Ser,shadrich,,,of the shady glen/the mad mouse,shadrich
1982,315,shae,F,D,,shae,,,,shae
1983,234,shagga,M,A,,shagga,,,son of dolf,shagga
1984,671,shagwell,M,D,,shagwell,,,the fool,shagwell
1985,2339,sharako lohar,M,H,,sharako,lohar,,,sharako lohar
1986,961,sharna,F,A,,sharna,,,,sharna
1987,2236,shawney,M,H,Lord,?,shawney,,,shawney
1988,263,shella,F,F,Lady,shella,,,,shella
1989,155,shella whent,F,D,Lady,shella,whent,,,shella whent
1990,1176,sherrit,M,F,King,sherrit,,,,sherrit
1991,1252,shiera lannister,F,A,Lady,shiera,lannister,crakehall,,shiera lannister
1992,2058,shiera seastar,F,D,,shiera,seastar,,,shiera seastar
1993,1264,shierle sarsfield,F,A,,shierle,sarsfield,swyft,,shierle sarsfield
1994,348,shireen baratheon,F,A,Lady,shireen,baratheon,,,shireen baratheon
1995,889,shirei frey,F,A,,shirei,frey,,,shirei frey
1996,601,shitmouth,M,A,,?,,,shitmouth,shitmouth
1997,1365,shortear,M,A,,shortear,,,,shortear
1998,468,shyra,F,A,,shyra,,,,shyra
1999,733,shyra errol,F,D,Lady,shyra,errol,,,shyra errol
2000,1492,sigfry stonetree,M,A,,sigfry,stonetree,,,sigfry stonetree
2001,1411,sigfryd harlaw,M,A,,sigfryd,harlaw,,silverhair,sigfryd harlaw
2002,1791,sigorn,M,A,,sigorn,,,,sigorn
2003,587,sigrin,M,A,,sigrin,,,the shipwright,sigrin
2004,1153,silveraxe,M,U,,silveraxe,,,,silveraxe
2005,2216,simon leygood,M,H,Ser,simon,leygood,,,simon leygood
2006,2214,simon staunton,M,H,Ser,simon,staunton,,,simon staunton
2007,2320,simon strong,M,H,Ser,simon,strong,,,simon strong
2008,1033,simon toyne,M,A,,simon,toyne,,,simon toyne
2009,1754,skahaz mo kandaq,M,A,,skahaz,mo kandaq,,shavepate,skahaz mo kandaq
2010,1813,skinner,M,A,,skinner,,,,skinner
2011,558,skittrick,M,U,,skittrick,,,,skittrick
2012,593,skyte,M,A,,skyte,,,,skyte
2013,1946,slate,M,U,Lord,?,slate,,,slate
2014,1616,sloey,F,A,,sloey,,,,sloey
2015,2245,smallwood,M,H,Lord,?,smallwood,,,smallwood
2016,2246,smallwood,F,H,Lady,?,smallwood,,,smallwood
2017,2052,snatch,M,A,,snatch,,,,snatch
2018,1938,snowylocks,F,A,,snowylocks,,,,snowylocks
2019,905,softfoot,M,D,,softfoot,,,,softfoot
2020,2019,soren shieldbreaker,M,A,,soren,shieldbreaker,,,soren shieldbreaker
2021,1165,spare boot,M,A,,spare boot,,,,spare boot
2022,769,sparr,M,A,Lord,?,sparr,,the sparr,sparr
2023,675,squint,M,D,,squint,,,,squint
2024,2002,squirrel,F,D,,squirrel,,,,squirrel
2025,2228,stackhouse,M,H,Lord,?,stackhouse,,,stackhouse
2026,362,stafford lannister,M,D,Ser,stafford,lannister,,,stafford lannister
2027,1752,stalwart shield,M,D,,stalwart,shield,,,stalwart shield
2028,73,stannis baratheon,M,U,,stannis,baratheon,,,stannis baratheon
2029,738,stannis seaworth,M,A,,stannis,seaworth,,,stannis seaworth
2030,2312,staunton,M,H,Lord,?,staunton,,of the blacks,staunton
2031,2057,steelskin,M,A,,steelskin,,,,steelskin
2032,2047,steffar,M,A,,steffar,,,steffar stammerer,steffar
2033,1335,steffarion sparr,M,A,,steffarion,sparr,,,steffarion sparr
2034,436,steffon baratheon,M,D,Lord,steffon,baratheon,,,steffon baratheon
2035,2281,steffon darklyn,M,H,Ser,steffon,darklyn,,,steffon darklyn
2036,2142,steffon fossoway,M,H,Ser,steffon,fossoway,,,steffon fossoway
2037,794,steffon frey,M,A,,steffon,frey,,"son of walton, the sweet",steffon frey
2038,1398,steffon hollard,M,D,Ser,steffon,hollard,,,steffon hollard
2039,739,steffon seaworth,M,A,,steffon,seaworth,,,steffon seaworth
2040,1266,steffon stackspear,M,A,Ser,steffon,stackspear,,,steffon stackspear
2041,1262,steffon swyft,M,A,Ser,steffon,swyft,,,steffon swyft
2042,571,steffon varner,M,A,Lord,steffon,varner,,,steffon varner
2043,295,stevron frey,M,D,Ser,stevron,frey,,,stevron frey
2044,205,stiv,M,D,,stiv,,,,stiv
2045,2147,stokeworth,M,H,Lord,?,stokeworth,,at ashford,stokeworth
